file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,co2_mean,h2o_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,flowrate_mean
2023-05-10T200000_AIU-1095.ghg,2023-05-10,20:30,130.8540,0,36000,36000,-0.348651E-01,1,7.81384,1,0.549953,1,7.68440,1,0.123039E-01,1,-0.542276,0.363052,0.281995,0.812240E-02,0.505680E-09,0.830503E-11,19.0517,466.981,470.591,0.200000,1,312.895,7.66946,7.72873,0.200000,1,282.144,281.459,96390.9,1.18966,1009.43,0.243358E-01,0.797291E-03,0.567903E-02,737.664,1092.24,0.477366E-02,67.5371,354.572,275.772,0.243788,-0.437995,0.278848E-01,0.502045,-0.151943E-12,0.265425E-13,0.502045,0.931139,239.532,299.100,3.18398,-9999,0.171192,0.915304E-01,-54.5277,-0.473154E-01,14.2082,-0.380084E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.341703E-01,1.02033,7.70421,1.02070,0.513065,1.07190,7.16896,1.07190,0.114786E-01,1.07190,800000099,800000099,800000099,800000099,800000099,810000099,899999999,899999999,89999,89999,89,89,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,100,0.133988E-01,0.163775,0.588696E-02,0.255204E-01,11.8341,0.756358E-02,0.641545E-02,0.175808,0.281495E-03,19.0321,312.573,466.981,7.66947,101.415,122.386,0.00000
2023-05-10T203000_AIU-1095.ghg,2023-05-10,21:00,130.8748,0,36000,36000,-0.431591E-02,1,3.27637,1,-0.210741,2,0.873817,1,-0.471374E-02,2,-0.417432,-0.392190,-0.120763,-0.877228E-02,0.323979E-10,0.524123E-12,18.9906,464.949,468.472,0.200000,1,307.225,7.52180,7.57880,0.200000,1,281.890,281.219,96390.8,1.19074,1009.35,0.243139E-01,-0.305450E-03,0.557471E-02,723.495,1074.54,0.468171E-02,67.3308,351.042,275.499,0.305143,-0.326492,0.570574E-02,0.446925,0.129420E-13,0.170599E-14,0.446925,0.817707,227.271,313.064,0.731496,-9999,0.602043E-01,0.181482E-01,-5.65596,-0.456156,-15.5469,-0.452799E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.422216E-02,1.02221,3.20225,1.02192,-0.196408,1.07297,0.814389,1.07297,-0.439315E-02,1.07297,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.925288E-02,0.249341E-01,0.210944E-02,0.613513E-01,13.9735,0.276046E-01,0.266438E-02,0.199507E-01,-0.107622E-03,18.9714,306.913,464.948,7.52179,101.407,122.380,0.00000
2023-05-10T210000_AIU-1095.ghg,2023-05-10,21:30,130.8956,0,36000,36000,-0.335194E-01,1,12.0596,1,0.906476,2,2.97820,1,0.202708E-01,2,-0.423063,0.165301,0.260647,0.369651E-02,0.282039E-11,0.455749E-13,19.1874,469.332,472.919,0.200000,1,310.051,7.58396,7.64192,0.200000,1,281.652,280.975,96400.8,1.19187,1009.38,0.242908E-01,0.131355E-02,0.562612E-02,729.535,1056.87,0.472042E-02,69.0280,327.333,275.616,0.226882,-0.184955,0.176428E-01,0.293249,-0.909001E-14,0.146992E-15,0.293249,1.00213,238.637,320.813,3.44918,-9999,0.167700,0.918356E-01,-33.2139,-0.776784E-01,13.3038,-0.597746E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.325189E-01,1.03077,11.8137,1.02756,0.840282,1.07878,2.76072,1.07878,0.187906E-01,1.07878,800000099,800000099,800000099,800000099,800000099,810000099,899999999,899999999,89999,89999,89,89,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0.727922E-01,0.104856,0.602282E-02,0.124406,11.2981,0.643253E-02,0.981977E-02,0.675715E-01,0.459919E-03,19.1682,309.740,469.331,7.58393,101.402,122.377,0.00000
2023-05-10T213000_AIU-1095.ghg,2023-05-10,22:00,130.9165,0,36000,36000,0.466036E-02,1,0.272856,1,-0.708126,1,0.622280E-01,1,-0.158358E-01,1,0.601818E-01,0.386483,0.169890,0.864291E-02,0.307720E-10,0.503711E-12,19.3048,472.190,475.868,0.200000,1,316.003,7.72935,7.78956,0.200000,1,281.699,281.010,96386.4,1.19148,1009.46,0.242985E-01,-0.102616E-02,0.573215E-02,743.376,1059.36,0.481096E-02,70.1720,315.986,275.881,0.114900,-0.354122,0.367333E-01,0.374104,0.606887E-13,0.159401E-14,0.374104,0.809394,251.705,287.976,5.63496,-9999,0.625412E-01,0.205752E-01,-76.1346,-0.338873E-01,-0.385320,-0.362736E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.454466E-02,1.02546,0.228512,1.02405,-0.658690,1.07505,0.578837E-01,1.07505,-0.147303E-01,1.07505,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,7,0,1,8,0,0,0,0,0,0,0,0,0,0,0,100,0.720129E-02,0.318118E-01,0.213736E-02,0.455710E-01,7.07003,0.908306E-02,0.189991E-03,0.141742E-02,-0.360706E-03,19.2858,315.691,472.189,7.72931,101.406,122.381,0.00000
2023-05-10T220000_AIU-1095.ghg,2023-05-10,22:30,130.9373,0,36000,36000,0.311874E-01,1,10.8147,1,6.79392,1,7.83721,1,0.151937,1,0.565877E-01,-0.479332E-01,-0.847062E-02,-0.107196E-02,0.634689E-09,0.103682E-10,19.3020,472.047,475.716,0.200000,1,315.316,7.71132,7.77124,0.200000,1,281.730,281.043,96386.2,1.19135,1009.45,0.243013E-01,0.984552E-02,0.571814E-02,741.644,1061.72,0.479973E-02,69.8533,320.072,275.848,0.463309E-01,-0.454662,0.510536E-01,0.459860,-0.196705E-12,0.328820E-13,0.459860,1.30646,250.767,275.818,6.37411,-9999,0.161797,0.103414,-33.2591,-0.775727E-01,1.59183,-0.555804E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.305242E-01,1.02173,10.9831,1.02161,6.33354,1.07269,7.30614,1.07269,0.141641,1.07269,800000099,800000099,800000099,800000099,800000099,801000099,899999999,899999999,89999,89999,89,89,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.608958E-01,0.137003,0.892923E-02,0.123327,18.7405,0.125164E-01,0.913275E-02,0.178925,0.346875E-02,19.2835,315.013,472.047,7.71130,101.408,122.385,0.00000
2023-05-10T223000_AIU-1095.ghg,2023-05-10,23:00,130.9581,0,36000,36000,-0.560330E-02,1,2.40885,1,5.25899,1,2.34853,1,0.117574,1,-0.568479,-0.308935,-0.351912,-0.690676E-02,-0.319651E-10,-0.520844E-12,19.0670,466.134,469.701,0.200000,1,310.681,7.59526,7.65339,0.200000,1,281.392,280.716,96387.3,1.19280,1009.38,0.242718E-01,0.761878E-02,0.563890E-02,730.517,1038.31,0.472746E-02,70.3565,307.791,275.635,0.339013,-0.288097,0.102627E-02,0.444894,-0.339304E-13,-0.167646E-14,0.444894,0.899137,220.466,319.642,0.132169,-9999,0.685391E-01,0.224759E-01,-11.3504,-0.227304,0.458043,-0.291910E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.548116E-02,1.02228,2.64947,1.02197,4.90112,1.07302,2.18871,1.07302,0.109573,1.07302,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0.132657E-01,0.285147E-01,0.317153E-02,0.825888E-01,21.9693,0.260616E-01,0.220058E-02,0.535297E-01,0.267984E-02,19.0488,310.382,466.133,7.59521,101.409,122.387,0.00000
2023-05-10T230000_AIU-1095.ghg,2023-05-10,23:30,130.9790,0,36000,36000,0.145373E-01,1,5.58923,1,8.85132,1,3.86615,1,0.197886,1,-0.390491E-02,0.530725,0.104888,0.118652E-01,-0.109153E-09,-0.181837E-11,19.1460,467.897,471.572,0.200000,1,318.952,7.79466,7.85590,0.200000,1,281.408,280.713,96380.0,1.19263,1009.49,0.242750E-01,0.128230E-01,0.578619E-02,749.591,1038.14,0.485163E-02,72.2050,288.551,275.998,-0.169423E-01,-0.430038,0.733288E-01,0.436574,0.347266E-13,-0.570109E-14,0.436574,0.972098,266.297,267.744,9.66946,-9999,0.110405,0.524983E-01,-20.4463,-0.126184,0.631458,-0.420489E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.142160E-01,1.02261,5.96409,1.02218,8.24747,1.07322,3.60240,1.07322,0.184386,1.07322,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,100,0.322693E-01,0.689019E-01,0.382554E-02,0.462299E-01,15.8297,0.279453E-01,0.495378E-02,0.881338E-01,0.451105E-02,19.1277,318.647,467.896,7.79462,101.407,122.387,0.00000
2023-05-10T233000_AIU-1095.ghg,2023-05-11,00:00,131.0000,0,36000,36000,-0.614367E-02,1,-0.874267,1,4.13358,1,1.06091,2,0.923888E-01,1,-0.478324,-0.444292,-0.271882,-0.993028E-02,0.221056E-09,0.363929E-11,18.9638,463.332,466.894,0.200000,1,312.206,7.62795,7.68658,0.200000,1,281.118,280.439,96379.7,1.19387,1009.39,0.242500E-01,0.598680E-02,0.566826E-02,733.596,1018.82,0.474781E-02,72.0042,285.227,275.694,0.283956,-0.211640,0.984918E-03,0.354152,0.881848E-13,0.116567E-13,0.354152,0.752527,215.685,323.302,0.159343,-9999,0.717358E-01,0.232780E-01,35.8547,0.719572E-01,-0.211503,0.101133E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.605470E-02,1.01469,-0.637922,1.01930,3.79735,1.08854,0.974613,1.08854,0.848738E-01,1.08854,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,100,0.186074E-01,0.256614E-01,0.228730E-02,0.675742E-01,11.6406,0.209909E-01,-0.529359E-03,0.238157E-01,0.207398E-02,18.9459,311.912,463.332,7.62794,101.410,122.391,0.00000
2023-05-11T000000_AIU-1095.ghg,2023-05-11,00:30,131.0208,0,36000,36000,-0.110614E-01,1,2.80543,1,2.63083,2,0.737076,1,0.587889E-01,2,-0.381514,0.242592,-0.631042E-01,0.542098E-02,0.114165E-09,0.190628E-11,18.9350,462.274,465.870,0.200000,1,316.170,7.71888,7.77893,0.200000,1,280.906,280.220,96386.7,1.19485,1009.44,0.242301E-01,0.380952E-02,0.574057E-02,742.374,1003.65,0.480444E-02,73.9675,261.275,275.862,0.347293,-0.331262,0.879509E-03,0.479946,-0.770557E-14,0.602929E-14,0.479946,0.967567,225.756,316.353,0.104996,-9999,0.962165E-01,0.371211E-01,-26.9624,-0.956887E-01,1.06636,-0.241744E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.108335E-01,1.02103,2.89728,1.02115,2.45348,1.07229,0.687387,1.07229,0.548257E-01,1.07229,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0.206545E-01,0.506948E-01,0.289295E-02,0.113903,9.90032,0.103239E-01,0.240214E-02,0.167847E-01,0.133874E-02,18.9174,315.877,462.274,7.71887,101.407,122.391,0.00000
2023-05-11T003000_AIU-1095.ghg,2023-05-11,01:00,131.0416,0,36000,36000,-0.646281E-02,1,-0.176286,2,5.17254,1,2.14971,1,0.115591,1,0.686791E-01,-0.300910,-0.297943,-0.672442E-02,-0.531987E-10,-0.884878E-12,18.7435,457.275,460.780,0.200000,1,311.769,7.60608,7.66437,0.200000,1,280.936,280.259,96390.4,1.19478,1009.38,0.242317E-01,0.749027E-02,0.565630E-02,731.579,1006.37,0.473419E-02,72.6949,274.790,275.656,0.314222,-0.303049,0.103870E-01,0.436671,-0.183585E-13,-0.283825E-14,0.436671,1.00858,225.950,316.037,1.36301,-9999,0.735474E-01,0.283904E-01,191.645,0.134624E-01,-0.340812E-01,0.198752E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.631996E-02,1.02260,0.108487,1.02218,4.81967,1.07321,2.00306,1.07321,0.107705,1.07321,800000099,800000099,800000099,800000099,800000099,800101199,899999999,899999999,89999,89999,89,89,2,1,1,18,0,0,0,0,0,0,0,0,0,0,0,100,0.380124E-01,0.166854E-01,0.208299E-02,0.515363E-01,21.2619,0.279110E-01,0.899576E-04,0.489086E-01,0.262983E-02,18.7263,311.483,457.275,7.60606,101.409,122.395,0.00000
2023-05-11T010000_AIU-1095.ghg,2023-05-11,01:30,131.0624,0,36000,36000,0.157547E-02,1,3.45298,1,-0.944256,1,-2.79415,1,-0.210921E-01,1,-0.791643,0.546244,0.546245,0.122016E-01,-0.131665E-10,-0.220477E-12,19.1141,466.425,470.097,0.200000,1,320.072,7.81045,7.87194,0.200000,1,280.499,279.805,96389.3,1.19661,1009.48,0.241943E-01,-0.136677E-02,0.581726E-02,751.179,975.487,0.486146E-02,77.0056,224.308,276.028,0.229918,-0.106203,0.170254E-02,0.253267,-0.204158E-13,-0.688837E-15,0.253267,0.685952,199.955,335.207,0.385163,-9999,0.362852E-01,0.210255E-01,-1.17494,-2.19585,-3.65682,-0.787794E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.152292E-02,1.03451,3.30971,1.03005,-0.873074,1.08153,-2.58352,1.08153,-0.195021E-01,1.08153,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,100,0.260751E-01,0.151271E-01,0.848709E-03,0.135374,135.815,0.150703E-01,0.273992E-02,-0.629972E-01,-0.475545E-03,19.0963,319.774,466.422,7.81041,101.416,122.401,0.00000
2023-05-11T013000_AIU-1095.ghg,2023-05-11,02:00,131.0833,0,36000,36000,0.664263E-02,1,-1.02673,1,-2.05052,1,3.17034,1,-0.458308E-01,1,1.10767,0.905468,-0.971116E-01,0.202380E-01,-0.852314E-10,-0.149455E-11,19.0365,464.794,468.614,0.200000,1,333.809,8.15025,8.21722,0.200000,1,281.167,280.442,96386.8,1.19371,1009.68,0.242525E-01,-0.296983E-02,0.605576E-02,783.754,1019.01,0.507306E-02,76.9130,235.260,276.628,0.681795E-01,-0.289430,0.364436E-01,0.299577,-0.986340E-14,-0.447726E-14,0.299577,0.973257,252.486,283.255,6.98735,-9999,0.745969E-01,0.268075E-01,34.3358,0.751402E-01,0.500719,0.114197E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.653752E-02,1.01608,-1.11701,1.02146,-1.86837,1.09749,2.88871,1.09749,-0.417596E-01,1.09749,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,100,0.158875E-01,0.343186E-01,0.340886E-02,0.618290E-01,18.3203,0.275931E-01,-0.926773E-03,0.706329E-01,-0.102108E-02,19.0188,333.492,464.794,8.15019,101.422,122.407,0.00000
2023-05-11T020000_AIU-1095.ghg,2023-05-11,02:30,131.1041,0,36000,36000,-0.263707E-02,1,0.888836,2,-1.66955,1,0.939456,1,-0.373261E-01,1,0.500687,0.943348,-0.164673,0.210904E-01,-0.573793E-10,-0.105621E-11,18.8874,462.027,465.990,0.200000,1,347.669,8.50475,8.57770,0.500000E-01,0,281.487,280.729,96392.4,1.19240,1009.88,0.242787E-01,-0.241873E-02,0.631233E-02,817.799,1039.26,0.529383E-02,78.6907,221.459,277.232,0.220780,-0.390413E-01,0.176572E-02,0.224212,0.498288E-13,-0.303797E-14,0.224212,0.990429,185.159,349.972,0.451222,-9999,0.470274E-01,0.362185E-01,-9.93848,-0.259597,-0.532382,-0.156957E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.254063E-02,1.03796,0.773126,1.03235,-1.53998,1.08413,0.866550,1.08413,-0.344294E-01,1.08413,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,0.475870E-01,0.225425E-01,0.230758E-02,0.696883E-01,12.1694,0.763409E-02,0.642037E-03,0.212188E-01,-0.843055E-03,18.8685,347.320,462.026,8.50473,101.450,122.433,0.00000
2023-05-11T023000_AIU-1095.ghg,2023-05-11,03:00,131.1249,0,36000,36000,-0.843413E-01,1,61.1543,2,8.53429,1,4.65920,1,0.191085,1,2.69005,0.348397E-01,-0.590461,0.780070E-03,-0.128913E-08,-0.242910E-10,18.4242,452.047,455.931,0.200000,1,347.167,8.51793,8.59111,0.200000,1,283.048,282.284,96394.1,1.18584,1009.91,0.244129E-01,0.123823E-01,0.628738E-02,819.078,1154.94,0.530204E-02,70.9195,335.862,277.254,0.852726E-01,-0.216536,0.451833E-01,0.237067,0.175586E-12,-0.699694E-13,0.237067,1.17667,282.370,291.495,10.9874,-9999,0.266690,0.208269,-26.3451,-0.979308E-01,7.16571,-0.191473,0,85.3875,-12.9579,29.3108,72.9879,111.311,156.116,233.890,-0.813839E-01,1.03634,59.9257,1.03127,7.88091,1.08291,4.30250,1.08291,0.176456,1.08291,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0.167328,0.226951,0.222602E-01,0.255764,78.5779,0.550159E-01,0.500382E-01,0.105937,0.434471E-02,18.4051,346.807,452.045,8.51788,101.500,122.482,0.00000
2023-05-11T030000_AIU-1095.ghg,2023-05-11,03:30,131.1458,0,36000,36000,-0.411195E-01,1,-2.23194,2,4.27582,2,7.26549,2,0.958441E-01,2,2.01852,-1.54476,-1.47871,-0.346263E-01,-0.482559E-09,-0.896319E-11,17.3199,426.958,430.371,0.200000,1,321.704,7.93043,7.99383,0.200000,1,284.170,283.456,96401.8,1.18130,1009.61,0.245077E-01,0.621070E-02,0.583108E-02,762.788,1249.48,0.493617E-02,61.0485,486.690,276.244,-0.569155E-01,0.931119,-0.809918E-02,0.932892,-0.135899E-12,-0.278616E-13,0.932892,2.80818,83.6109,93.4979,-0.497436,-9999,0.186571,0.208820,247.144,0.104393E-01,-0.521991,0.100305E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.407559E-01,1.00892,-1.97097,1.01422,3.97020,1.07698,6.74618,1.07698,0.889935E-01,1.07698,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,13,5,1,18,0,0,0,0,0,0,0,0,0,0,0,100,0.234330,0.154884,0.284270E-01,0.150206E-01,13.8019,0.148991E-01,-0.165259E-02,0.166652,0.219842E-02,17.3009,321.350,426.959,7.93044,101.587,122.565,0.00000
2023-05-11T033000_AIU-1095.ghg,2023-05-11,04:00,131.1666,1,36000,36000,-0.334649E-01,0,11.9643,1,-5.08848,2,4.94976,1,-0.114089,2,0.460184,-0.270952,-0.403478,-0.607505E-02,-0.334592E-09,-0.623400E-11,16.9954,420.106,423.420,0.200000,1,316.653,7.82727,7.88901,0.200000,1,284.429,283.724,96403.1,1.18024,1009.56,0.245297E-01,-0.739298E-02,0.575006E-02,752.900,1271.98,0.487193E-02,59.1911,519.082,276.060,-0.509779E-01,1.36749,-0.364066E-01,1.36892,-0.102844E-12,-0.196872E-13,1.36892,3.69230,87.9510,92.1349,-1.52397,-9999,0.168387,0.234829,-33.8950,-0.761175E-01,-2.35126,-0.596314E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.331201E-01,1.01041,11.5387,1.01474,-4.74119,1.07325,4.61193,1.07325,-0.106303,1.07325,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,9,3,0,24,1,0,0,0,0,0,0,0,0,0,0,100,0.234048,0.198470,0.371405E-01,0.346649E-01,4.15348,0.152427E-01,0.968395E-02,0.114020,-0.262810E-02,16.9757,316.281,420.106,7.82724,101.629,122.604,0.00000
2023-05-11T040000_AIU-1095.ghg,2023-05-11,04:30,131.1874,1,36000,36000,-0.137672,1,30.8266,1,-17.4523,1,3.27045,1,-0.391480,1,0.823641,1.57598,-0.159893,0.353515E-01,0.628553E-09,0.126931E-10,16.8020,417.385,420.933,0.200000,1,339.304,8.42878,8.50043,0.200000,1,284.963,284.203,96395.7,1.17790,1009.90,0.245777E-01,-0.253679E-01,0.617985E-02,810.541,1313.19,0.524652E-02,61.7232,502.646,277.105,-0.308338,0.658030,0.717276E-01,0.730220,-0.130186E-12,0.374093E-13,0.730220,2.76737,56.1123,115.107,5.63711,-9999,0.341877,0.365090,-110.104,-0.234323E-01,-1.76633,-0.758000E-01,0,64.8343,-9.83886,22.2555,55.4194,84.5181,118.538,177.591,-0.135576,1.01546,29.4052,1.01757,-16.3105,1.07001,3.05647,1.07001,-0.365867,1.07001,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,89999,89999,89,89,2,0,0,26,16,0,0,0,0,0,0,0,0,0,0,100,0.274303,0.383060,0.728162E-01,0.143461,1.86599,0.313409E-01,0.247194E-01,0.757581E-01,-0.906842E-02,16.7815,338.872,417.386,8.42872,101.717,122.693,0.00000
2023-05-11T043000_AIU-1095.ghg,2023-05-11,05:00,131.2083,1,36000,36000,-0.574816E-01,1,52.0408,0,-0.151441,2,3.31477,1,-0.339917E-02,2,1.12773,0.904674,-0.172749,0.203059E-01,-0.112987E-09,-0.239236E-11,16.5968,414.438,418.107,0.200000,1,351.417,8.77520,8.85289,0.200000,1,285.654,284.861,96375.3,1.17477,1010.10,0.246425E-01,-0.220266E-03,0.641692E-02,843.583,1371.68,0.546226E-02,61.5002,528.093,277.674,0.399869E-01,0.949407,-0.312871E-01,0.950763,-0.357280E-13,-0.680776E-14,0.950763,3.53570,86.9970,87.5883,-1.88579,-9999,0.221201,0.403263,-17.6646,-0.146055,-343.639,-0.198261,0,49.3736,-7.49263,16.9484,42.2038,64.3635,90.2707,135.242,-0.567482E-01,1.01292,51.3540,1.01604,-0.141499,1.07026,3.09717,1.07026,-0.317602E-02,1.07026,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,89999,89999,89,89,7,4,0,58,2,0,0,0,0,0,0,0,0,0,0,100,0.442440,0.303854,0.602337E-01,0.216394,1.87064,0.425721E-01,0.432767E-01,0.769960E-01,-0.789562E-04,16.5751,350.942,414.439,8.77513,101.799,122.775,0.00000
2023-05-11T050000_AIU-1095.ghg,2023-05-11,05:30,131.2291,1,36000,36000,-0.166730,1,79.0703,1,-15.5561,2,2.19278,1,-0.349451,2,1.45535,0.942466,-0.175229,0.211714E-01,-0.300576E-09,-0.667554E-11,16.3613,411.438,415.232,0.200000,1,363.370,9.13768,9.22195,0.200000,1,286.542,285.713,96330.7,1.17057,1010.32,0.247305E-01,-0.226444E-01,0.665822E-02,877.921,1450.81,0.568801E-02,60.5124,572.890,278.246,-0.250499,1.51063,-0.236363E-01,1.53144,0.891856E-13,-0.183712E-13,1.53144,4.01576,81.1073,99.4154,-0.884340,-9999,0.377405,0.905521,-57.7281,-0.446922E-01,-5.08291,-0.177153,0,65.1948,-9.89357,22.3793,55.7275,84.9880,119.197,178.579,-0.165106,1.00984,77.2972,1.01453,-14.4720,1.07491,2.03997,1.07491,-0.325097,1.07491,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,0,4,2,71,48,0,0,0,0,0,0,0,0,0,0,100,0.787701,0.935825,0.875156E-01,0.354501,2.38532,0.113884,0.653593E-01,0.509134E-01,-0.811376E-02,16.3380,362.852,411.438,9.13758,101.911,122.890,0.00000
2023-05-11T053000_AIU-1095.ghg,2023-05-11,06:00,131.2499,1,36000,36000,-0.932540E-01,1,105.911,1,5.65133,2,1.29227,1,0.127030,2,1.11263,-0.434734,-0.325722,-0.977193E-02,-0.296244E-09,-0.654755E-11,16.1515,405.850,409.523,0.200000,1,356.977,8.97003,9.05122,0.200000,1,287.181,286.366,96345.9,1.16816,1010.24,0.247818E-01,0.823157E-02,0.652253E-02,861.996,1514.15,0.558360E-02,56.9292,652.157,277.983,0.274887E-01,2.10278,-0.933248E-01,2.10503,-0.216467E-13,-0.183416E-13,2.10503,4.61033,88.7052,89.2510,-2.54100,-9999,0.282542,0.522740,-18.0853,-0.142657,18.7409,-0.317637,0,54.3578,-8.24901,18.6593,46.4642,70.8609,99.3834,148.894,-0.924497E-01,1.00870,105.010,1.01449,5.22321,1.08196,1.19437,1.08196,0.117407,1.08196,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,4,4,6,33,42,3,0,0,0,0,0,0,0,0,0,100,0.521154,0.447056,0.772702E-01,0.429162,2.27831,0.290578E-01,0.889825E-01,0.298659E-01,0.293582E-02,16.1286,356.464,405.850,8.96997,101.886,122.861,0.00000
