Year,datetime,Date,HourInt,NEE,GPP,Reco,LE,H,Tair,VPD,RH,WUE,PPFD,Rg,Phase,Phase_lab
2013,2013-05-19T21:00:00Z,2013-05-19,21,2.9021,0.0826473803687089,1.61815202953598,14.5701,-12.1323,22.62016,17.998559,33.69717,0.0139029319460289,74.92735,7.621442,Emergence,Всходы
2013,2013-05-19T21:30:00Z,2013-05-19,21,3.04961,0.0441480233160872,1.56137093046729,21.938,-24.758,22.04123,16.744644,35.36848,0.00493235206036164,30.87772,3.936641,Emergence,Всходы
2013,2013-05-19T22:00:00Z,2013-05-19,22,3.79490386666667,0.0199805379060277,1.51604913199144,20.7765,-29.3125,21.57255,16.110366,36.38826,0.0023570816370621,6.861987,1.738685,Emergence,Всходы
2013,2013-05-19T22:30:00Z,2013-05-19,22,2.41813,0.0142734926692934,1.46802262904356,15.8812,-24.8815,21.06662,15.366455,37.95583,0.00220285939727683,0.4672408,1.222703,Emergence,Всходы
2013,2013-05-19T23:00:00Z,2013-05-19,23,1.18252,0.0189302698474939,1.43568307962158,12.2504,-19.2717,20.72353,14.824254,38.40336,0.00378744532541352,0,1.603688,Emergence,Всходы
2013,2013-05-19T23:30:00Z,2013-05-19,23,3.56876426315789,0.0129286797077244,1.37674864198127,14.8208,-16.8337,20.07945,13.394036,41.22237,0.00213807219988858,0,1.078501,Emergence,Всходы
2013,2013-05-20T00:30:00Z,2013-05-20,0,1.61262,0.0255450084354859,1.30124505646913,9.04240330952381,-12.3946,19.23701,12.884614,42.1842,0.00692407899202129,0,2.08809,Emergence,Всходы
2013,2013-05-20T01:00:00Z,2013-05-20,1,1.32246,0.0235601494758902,1.28284177569341,9.87776,-23.1232,19.03151,12.485435,43.27427,0.00584600804248044,0,1.900778,Emergence,Всходы
2013,2013-05-20T01:30:00Z,2013-05-20,1,2.39817756388889,0.0208587766751574,1.27558784082138,17.7691,-38.0603,18.95485,11.978273,44.29347,0.00287715487195129,0,1.660763,Emergence,Всходы
2013,2013-05-20T02:00:00Z,2013-05-20,2,1.12085,0.0140731200966107,1.25880862440682,11.9143,-30.7375,18.76584,11.700418,44.76902,0.00289508753458126,0,1.104464,Emergence,Всходы
2013,2013-05-20T02:30:00Z,2013-05-20,2,1.75248,0.01259833861708,1.20096667165644,6.87517,-15.4184,18.0831,10.655212,47.2826,0.00449127525926134,0,0.9764853,Emergence,Всходы
2013,2013-05-20T03:00:00Z,2013-05-20,3,-0.49722,0.00580189733069116,1.08534290905617,-5.68016,-4.21386,16.65251,8.919042,51.90217,NA,0,0.4434465,Emergence,Всходы
2013,2013-05-20T03:30:00Z,2013-05-20,3,3.67326,0.0296828304143146,1.08820588750355,6.21347,-13.2407,16.6961,10.28767,46.63722,0.0117087610190767,0,2.2609,Emergence,Всходы
2013,2013-05-20T04:00:00Z,2013-05-20,4,1.854589825,0.0190647442494593,1.08888789179405,-1.37357,-10.0248247313433,16.71181,9.277273,49.32253,NA,0,1.430477,Emergence,Всходы
2013,2013-05-20T04:30:00Z,2013-05-20,4,6.2659,0.030563374516193,1.08887839719972,16.5988,-26.6152,16.71869,10.679759,44.64168,0.00451299079796948,0.01638284,2.276729,Emergence,Всходы
2013,2013-05-20T05:00:00Z,2013-05-20,5,2.22895,0.0205307979079181,1.1132799027891,21.938,-30.1222,17.03603,10.721749,43.92425,0.00229376347468513,0.9880231,1.50729,Emergence,Всходы
2013,2013-05-20T05:30:00Z,2013-05-20,5,2.05026361315789,0.0216140697428955,1.06735573242799,2.74849,-11.9769,16.45565,9.527127,47.04687,0.0192744602070765,9.810989,1.5698,Emergence,Всходы
2013,2013-05-20T06:00:00Z,2013-05-20,6,1.69297051632653,0.0827958689158929,1.01546982151869,4.7435,-7.27846832352941,15.7812,9.096492,48.68201,0.0427808688235361,42.43345,6.071374,Emergence,Всходы
2013,2013-05-20T06:30:00Z,2013-05-20,6,1.85065702954545,0.0984737731046929,1.0168668054811,8.05894423636364,-7.85586650819672,15.80641,9.331599,48.61916,0.0299489957918125,61.24835,7.181238,Emergence,Всходы
2013,2013-05-20T07:00:00Z,2013-05-20,7,1.3246699097561,0.178020841645452,1.05214768944323,9.63072925,-6.21112160655738,16.27845,9.956106,47.49588,0.0453055610786966,115.6584,13.19783,Emergence,Всходы
2013,2013-05-20T07:30:00Z,2013-05-20,7,0.402295,0.316170332184017,1.08893429459685,20.598,-4.48967,16.76159,10.105084,47.93004,0.037621481928573,221.7934,24.35351,Emergence,Всходы
2013,2013-05-20T08:00:00Z,2013-05-20,8,0.463889,0.565568356805261,1.14364698854693,29.4136,21.2361,17.46115,10.648394,46.97702,0.0471277556284872,417.6451,47.45061,Emergence,Всходы
2013,2013-05-20T08:30:00Z,2013-05-20,8,-0.36767,0.565186864063133,1.15923856053828,39.5331,33.1822,17.66261,10.719623,47.81327,0.0350405589676338,441.7932,46.911,Emergence,Всходы
2013,2013-05-20T09:00:00Z,2013-05-20,9,-0.685593,0.782275833635486,1.2114109157601,43.1297,54.9105,18.30961,12.376373,43.93902,0.0444552762829035,653.5322,71.15536,Emergence,Всходы
2013,2013-05-20T09:30:00Z,2013-05-20,9,-0.164616,0.542707326603889,1.25392659986139,37.6429,45.3092,18.82779,11.8211,45.96977,0.035336411811683,451.7172,43.91896,Emergence,Всходы
2013,2013-05-20T10:00:00Z,2013-05-20,10,0.643172529411765,0.742495707863448,1.25813749420945,42.5587,59.6863,18.8859,12.09341,46.10373,0.042760761518419003,641.0839,64.70972,Emergence,Всходы
2013,2013-05-20T10:30:00Z,2013-05-20,10,-0.272763,0.87332821174781,1.29988509144936,55.7722,93.4377,19.38573,12.06362,46.43709,0.0383795210321863,794.3167,79.7509,Emergence,Всходы
2013,2013-05-20T11:00:00Z,2013-05-20,11,-1.5706,1.15356396409329,1.38029564322963,65.5625,132.611,20.31841,13.48219,45.41758,0.0431246925771803,1175.901,121.62,Emergence,Всходы
2013,2013-05-20T11:30:00Z,2013-05-20,11,0.482941708333333,1.13764691065532,1.45913625418624,68.2448,150.654,21.20666,15.12759,40.72627,0.0408580620239787,1187.099,120.177,Emergence,Всходы
2013,2013-05-20T12:00:00Z,2013-05-20,12,-0.706978,1.18097394527222,1.53527564960834,72.1485,153.459,22.04236,16.52882,39.22682,0.0401192538099938,1279.301,128.9992,Emergence,Всходы
2013,2013-05-20T12:30:00Z,2013-05-20,12,-0.658864,1.22537841774411,1.63083590522396,77.5049,187.518,23.06042,19.64335,34.27217,0.0387508205915112,1397.76,143.4512,Emergence,Всходы
2013,2013-05-20T13:00:00Z,2013-05-20,13,-0.283206,1.13302280653119,1.7254114788945,76.1364,170.999,24.03991,19.604338,32.56642,0.0364742315459423,1216.575,122.446,Emergence,Всходы
2013,2013-05-20T13:30:00Z,2013-05-20,13,-0.0660844,0.509188762153898,1.66350217857229,43.8316,51.3275,23.41899,17.83059,36.87308,0.0284728750934446,426.1543,38.27574,Emergence,Всходы
2013,2013-05-20T14:00:00Z,2013-05-20,14,-0.288574,0.378550031757577,1.63461082931911,33.9515,16.7433,23.13041,17.87971,37.80035,0.0273277677065278,302.3638,26.62958,Emergence,Всходы
2013,2013-05-20T14:30:00Z,2013-05-20,14,-0.664009,1.17042491020835,1.73541259142577,65.7891,99.9893,24.17331,19.94269,34.74716,0.0436043129547693,1227.615,124.3807,Emergence,Всходы
2013,2013-05-20T15:00:00Z,2013-05-20,15,1.28538811071429,0.774917925950315,1.73264472880743,63.9248259259259,80.0298,24.15621,19.29007,36.84537,0.0297115966218812,690.4857,64.33311,Emergence,Всходы
2013,2013-05-20T15:30:00Z,2013-05-20,15,-0.572472,0.90517705155357,1.70944847130806,39.8047,57.5171,23.93174,17.96097,41.08834,0.0557364131569429,805.6125,78.47655,Emergence,Всходы
2013,2013-05-20T16:00:00Z,2013-05-20,16,-0.544473,1.17174443167831,1.79466676775368,70.0824,110.006,24.79988,18.38491,40.50354,0.0409792276900126,1167.31,116.6699,Emergence,Всходы
2013,2013-05-20T16:30:00Z,2013-05-20,16,-0.220585,1.03221505364928,1.79935593204779,62.6242,99.4071,24.85772,19.99383,38.22939,0.0403987413329596,971.4096,95.23306,Emergence,Всходы
2013,2013-05-20T17:00:00Z,2013-05-20,17,-0.438185,1.15788989302289,1.85361178707482,81.76,127.284,25.40427,19.47767,39.82362,0.0347109273981861,1099.436,112.6945,Emergence,Всходы
2013,2013-05-20T17:30:00Z,2013-05-20,17,-0.364778,0.75388702166701,1.78612210704246,44.0828,65.3955,24.74844,17.78179,43.48712,0.0419157201449857,606.0745,57.90809,Emergence,Всходы
2013,2013-05-20T18:00:00Z,2013-05-20,18,-0.946334,0.816670365817883,1.794858473424,47.029,58.0527,24.84681,15.89757,47.48984,0.0425618884831743,634.7454,63.1652,Emergence,Всходы
2013,2013-05-20T18:30:00Z,2013-05-20,18,-1.02523,0.278643983927011,1.64493067251631,86.1899,-7.0395200000000004,23.33116,9.96415,62.55196,0.0079237931706334,188.2589,17.08761,Emergence,Всходы
2013,2013-05-20T19:00:00Z,2013-05-20,19,2.2214116744186,0.390814981548248,1.52065184731087,37.8499,-4.17063,22.02096,9.5971,63.45833,0.0253073285989105,255.4457,24.66315,Emergence,Всходы
2013,2013-05-20T19:30:00Z,2013-05-20,19,2.16388,0.264305106999419,1.49167382290436,22.1941,-5.09193,21.71476,9.74764,62.45582,0.0291882362791236,174.7641,15.85131,Emergence,Всходы
2013,2013-05-20T20:00:00Z,2013-05-20,20,0.742182,0.235589499524922,1.46557729568923,20.2703,0.607048,21.43695,8.23255,66.53078,0.0284862702541962,150.4055,13.87771,Emergence,Всходы
2013,2013-05-20T20:30:00Z,2013-05-20,20,0.948486,0.0792198000889361,1.39241661969529,11.0997,-10.6625,20.62567,7.58788,68.49964,0.0174929211319737,51.2649,4.405275,Emergence,Всходы
2013,2013-05-20T21:00:00Z,2013-05-20,21,1.95422,0.0482195197449061,1.36660336246361,6.16536,-10.1845,20.33964,7.56669,68.19977,0.0191692127327497,26.51537,2.634265,Emergence,Всходы
2013,2013-05-20T21:30:00Z,2013-05-20,21,2.32208,0.00603385315222233,1.35620518294501,3.09542342592593,-9.05049,20.22882,7.2743,68.98752,0.00477765194945084,4.280137,0.3228291,Emergence,Всходы
2013,2013-05-20T22:00:00Z,2013-05-20,22,2.57797,0.0023707273448791,1.32791738324132,3.00775053804348,-10.4612,19.90925,6.96886,69.5328,0.00193187771524049,2.123913,0.1256834,Emergence,Всходы
2013,2013-05-20T22:30:00Z,2013-05-20,22,2.10075632380952,2.5775461316277e-4,1.29825143774832,2.57744,-11.0382,19.56934,6.43897,71.44177,2.4510813165386e-4,0.09322355,0.01354729,Emergence,Всходы
2013,2013-05-20T23:00:00Z,2013-05-20,23,2.3507,0.00435380156928923,1.26830792944427,8.0628,-7.63937,19.2215,6.26904,71.23933,0.00132349584234629,0,0.2272942,Emergence,Всходы
2013,2013-05-20T23:30:00Z,2013-05-20,23,1.95042,0.0564200784482025,1.20572057866676,1.16554,-8.50719,18.46971,4.135,79.86417,0.11864415292525,0,2.967649,Emergence,Всходы
2013,2013-05-21T00:30:00Z,2013-05-21,0,1.88854087884393,0.0277089303913719,1.15600080381055,2.26695,-3.70979,17.866,4.1508,79.54838,0.0299583339186537,0,1.422677,Emergence,Всходы
2013,2013-05-21T01:00:00Z,2013-05-21,1,3.29039,0.0187539549606468,1.14972307827971,3.95338,-3.79588,17.79445,4.20599,79.27245,0.0116269055552308,0,0.9529887,Emergence,Всходы
2013,2013-05-21T01:30:00Z,2013-05-21,1,1.73383,0.00602309465349197,1.124958909783,2.37590097018349,-5.58204,17.48682,3.69602,81.31314,0.00621342685620166,0,0.3026122,Emergence,Всходы
2013,2013-05-21T02:00:00Z,2013-05-21,2,1.22119,0.00101295173960378,1.0939475608171,1.0275,-5.64237,17.0939,2.92771,84.77818,0.0024162772281947,0,0.05043518,Emergence,Всходы
2013,2013-05-21T02:30:00Z,2013-05-21,2,1.41488,7.1602533124789e-4,1.06479353081418,-0.219439,-3.80637,16.71888,2.60034,86.27692,NA,0,0.03538078,Emergence,Всходы
2013,2013-05-21T03:00:00Z,2013-05-21,3,2.22651,1.9957189733134e-4,1.04879929467985,1.88949,-1.28179,16.51376,2.42082,86.88857,2.5887769037394e-4,0,0.009786562,Emergence,Всходы
2013,2013-05-21T03:30:00Z,2013-05-21,3,1.60967422163265,0,1.0132954775372,0.181899,-0.960318,16.04279,2.05634,88.51901,0,0,0,Emergence,Всходы
2013,2013-05-21T04:00:00Z,2013-05-21,4,1.50269,0,0.983730706546132,0.668435,1.10542,15.64424,2.15706,87.77173,0,0,0,Emergence,Всходы
2013,2013-05-21T04:30:00Z,2013-05-21,4,1.79852,3.1390672495547e-4,0.964202241988592,2.73824,25.477462950041,15.37929,2.1492,87.60189,2.8097581944316e-4,0,0.01505761,Emergence,Всходы
2013,2013-05-21T05:00:00Z,2013-05-21,5,1.70033,0.00105902132137956,0.95087910208995,3.88435,1.60042,15.1987,2.38794,86.07336,6.6823033289414e-4,0.2596027,0.05044299,Emergence,Всходы
2013,2013-05-21T05:30:00Z,2013-05-21,5,1.50363,0.010084068144705,0.928820546710768,1.18472,27.8938479890789,14.89186,2.24092,86.58287,0.0208621896277986,3.175722,0.4780791,Emergence,Всходы
2013,2013-05-21T06:00:00Z,2013-05-21,6,2.28186,0.00597280127531442,0.908478621058398,2.00271,3.66892,14.6054,2.1948,86.68477,0.00730970475607809,3.854974,0.2808244,Emergence,Всходы
2013,2013-05-21T06:30:00Z,2013-05-21,6,1.59041991428571,0.0249936856780886,0.895813753841036,1.40271652623762,3.02787,14.42739,2.02573,87.60211,0.0436717129789841,15.20201,1.172998,Emergence,Всходы
2013,2013-05-21T07:00:00Z,2013-05-21,7,1.64833,0.0379116809594733,0.882822700198274,0.933629,6.30737,14.24293,1.78142,88.92896,0.099526457153083,23.54494,1.77307,Emergence,Всходы
2013,2013-05-21T07:30:00Z,2013-05-21,7,2.17159,0.0528901875040046,0.857729706960173,1.7114,11.0538,13.87602,1.49015,90.42957,0.0757466474873291,33.6216,2.466475,Emergence,Всходы
2013,2013-05-21T08:00:00Z,2013-05-21,8,1.78326378721805,0.124753980801123,0.831043230045239,2.24349,15.07,13.47818,1.57376,89.76214,0.13629192052876,71.40813,5.894491,Emergence,Всходы
2013,2013-05-21T08:30:00Z,2013-05-21,8,2.82011,0.390238742467344,0.856272586916208,10.3361,27.2704,13.86613,2.93102,81.67833,0.0925365956257593,216.539,19.784300000000002,Emergence,Всходы
2013,2013-05-21T09:00:00Z,2013-05-21,9,1.47146537894737,0.518045134992686,0.877708383163699,11.7032,28.8039,14.19192,4.15374,74.53673,0.108493272619397,288.6276,27.11667,Emergence,Всходы
2013,2013-05-21T09:30:00Z,2013-05-21,9,0.146672,0.859669010947846,0.901899341990592,3.0450142888412,54.2823,14.55384,4.3799,74.45824,0.691961248687571,513.8269,49.97643,Emergence,Всходы
2013,2013-05-21T10:00:00Z,2013-05-21,10,0.617994,1.03470584228018,0.946138713221428,20.5474,70.0673,15.19739,5.0251,71.26368,0.12342406976449,649.0304,63.5163,Emergence,Всходы
2013,2013-05-21T10:30:00Z,2013-05-21,10,0.256158,0.91720171691948,0.974752470063393,22.4793,64.5574,15.60748,5.37202,70.00681,0.100005045700812,552.4122,53.54604,Emergence,Всходы
2013,2013-05-21T11:00:00Z,2013-05-21,11,-0.126869538461538,1.00991586080572,1.0059037356884,19.2063,61.6807,16.04631,5.76932,68.47473,0.128878751897192,621.6793,60.44965,Emergence,Всходы
2013,2013-05-21T11:30:00Z,2013-05-21,11,0.552191,0.905228278292828,1.03593097094082,21.6202,63.5466,16.46299,5.95705,68.18505,0.102621472535945,545.0822,51.80513,Emergence,Всходы
2013,2013-05-21T12:00:00Z,2013-05-21,12,0.140109,0.816806945488793,1.04342317300582,16.3996,44.3222,16.57145,6.26275,67.33456,0.122074794968815,477.0862,45.01099,Emergence,Всходы
2013,2013-05-21T12:30:00Z,2013-05-21,12,-0.485158,0.753440826805597,1.0661843275425,18.8671,40.2361,16.88401,6.81752,64.82175,0.0978777179932779,437.3297,40.3532,Emergence,Всходы
2013,2013-05-21T13:00:00Z,2013-05-21,13,0.113405,0.739783982834871,1.07408459338292,17.0208,45.5139,16.99662,6.44171,66.68932,0.106528249927147,430.6308,39.15388,Emergence,Всходы
2013,2013-05-21T13:30:00Z,2013-05-21,13,0.253278,0.920199585171441,1.090619612631,18.6687,62.5513,17.22299,7.00088,64.71989,0.120811365554435,543.3551,51.32293,Emergence,Всходы
2013,2013-05-21T14:00:00Z,2013-05-21,14,0.274133,1.26489950938889,1.12147343216232,37.6795,103.574,17.63443,7.27281,63.97285,0.0822793268371659,804.769,79.28101,Emergence,Всходы
2013,2013-05-21T14:30:00Z,2013-05-21,14,-0.429737,1.56262581931959,1.15970113165165,52.8251,146.464,18.13457,7.91466,62.33459,0.072502754248082,1073.443,109.5743,Emergence,Всходы
2013,2013-05-21T15:00:00Z,2013-05-21,15,0.499062,1.67403496300054,1.16957089910671,63.8003,183.428,18.26839,8.33443,61.88232,0.0643104635887193,1188.646,122.1698,Emergence,Всходы
2013,2013-05-21T15:30:00Z,2013-05-21,15,-0.315388,1.81252337296517,1.2174786019118,53.168,182.815,18.879270000000002,9.46297,56.34768,0.083555131798519,1354.429,139.7032,Emergence,Всходы
2013,2013-05-21T16:00:00Z,2013-05-21,16,-2.20118,1.63136667324502,1.20645128257422,82.3031,190.862,18.75007,8.51114,60.14894,0.0485819820704411,1099.605,114.7758,Emergence,Всходы
2013,2013-05-21T16:30:00Z,2013-05-21,16,0.210415,1.70466840023117,1.1563653297125,44.7891,174.588,18.12424,8.16635,60.1829,0.0932840540242158,1152.23,122.7756,Emergence,Всходы
2013,2013-05-21T17:00:00Z,2013-05-21,17,0.623527,1.64057371505838,1.1572507345761,59.8509,179.462,18.14368,7.66515,61.98233,0.0671838519971469,1082.321,113.8753,Emergence,Всходы
2013,2013-05-21T17:30:00Z,2013-05-21,17,0.819262,1.34622216157065,1.10462534725006,28.868,126.505,17.46886,7.58748,61.8805,0.114298327611774,790.66,82.24203,Emergence,Всходы
2013,2013-05-21T18:00:00Z,2013-05-21,18,-1.16689,1.06162134338403,1.09176949790388,24.2879,90.5585,17.30706,7.41181,62.76305,0.107132073852803,551.974,58.06535,Emergence,Всходы
2013,2013-05-21T18:30:00Z,2013-05-21,18,0.483632,1.29494640370066,1.07893450048982,33.81,115.27,17.14429,6.73595,64.90434,0.0938742456185848,687.9175,76.38064,Emergence,Всходы
2013,2013-05-21T19:00:00Z,2013-05-21,19,-0.188627,1.19927914887872,1.06839444810289,22.6338,89.9149,17.01103,7.22928,62.90524,0.129868147576824,605.9548,67.79796,Emergence,Всходы
2013,2013-05-21T19:30:00Z,2013-05-21,19,-1.45729,0.864721356304019,1.05263986880855,19.1068,56.2296,16.80648,7.09553,62.80737,0.110924649286141,400.1305,43.37351,Emergence,Всходы
2013,2013-05-21T20:00:00Z,2013-05-21,20,1.19551,0.723148469923661,1.04595702302394,15.0664,38.0153,16.72341,6.64936,64.78535,0.117640758270133,300.7857,34.47979,Emergence,Всходы
2013,2013-05-21T20:30:00Z,2013-05-21,20,0.257418,0.442608381948169,1.00953077553906,3.91597422674419,18.8282,16.23139,6.02014,66.92686,0.277025435497103,166.588,19.3313,Emergence,Всходы
2013,2013-05-21T21:00:00Z,2013-05-21,21,1.92759,0.251499617949828,1.00456991930751,3.88597,3.68739,15.78601,5.49339,69.04677,0.158627223635275,83.55186,9.765849,Emergence,Всходы
2013,2013-05-21T21:30:00Z,2013-05-21,21,1.84531,0.156691496396026,1.00427366587587,2.1172732307393,-5.40585,15.41933,4.98637,71.29705,0.181387919002913,39.66421,5.557539,Emergence,Всходы
2013,2013-05-21T22:00:00Z,2013-05-21,22,2.40734,0.0718837687594033,1.01241003081127,1.7040587212,-10.7404,15.17877,4.82019,72.01084,0.103391805430018,9.311044,2.33906,Emergence,Всходы
2013,2013-05-21T22:30:00Z,2013-05-21,22,2.59052,0.0390637131798974,1.01855943196508,0.704059,-15.5373,14.92153,4.50051,73.24429,0.135989164329649,0.7498189,1.187293,Emergence,Всходы
2013,2013-05-21T23:00:00Z,2013-05-21,23,1.58072594473684,0.0386987456406721,1.02043549122364,1.10917,-12.9847,14.61833,3.95272,75.94082,0.085514273525567,0.01260227,1.112803,Emergence,Всходы
2013,2013-05-21T23:30:00Z,2013-05-21,23,2.94842,0.0463636185277647,1.02156415290078,1.13773,-15.5634,14.31594,3.95209,75.84086,0.099879865979619,0,1.268052,Emergence,Всходы
2013,2013-05-22T00:30:00Z,2013-05-22,0,2.34803,0.0382234293094241,1.0449987493983,-0.319092,-15.7269,14.00666,3.16823,79.71455,NA,0,0.9459239,Emergence,Всходы
2013,2013-05-22T01:00:00Z,2013-05-22,1,2.76095,0.0349722419256946,1.0142061344712,-0.398913,-12.4573,13.33218,2.72425,82.12705,NA,0,0.8261845,Emergence,Всходы
2013,2013-05-22T01:30:00Z,2013-05-22,1,2.41029,0.0449831393782919,1.0188400008344,0.186544,-10.9559,13.11177,2.53886,83.04554,0.591028350383035,0,1.020493,Emergence,Всходы
2013,2013-05-22T02:00:00Z,2013-05-22,2,2.1067,0.0437332779279461,1.02342712503692,-0.306202,-10.6805,12.89791,2.42967,83.60184,NA,0,0.9512082,Emergence,Всходы
2013,2013-05-22T02:30:00Z,2013-05-22,2,1.33005355431579,0.028565370127874,1.03853779885608,-0.578052,-6.55135,12.81837,2.31367,84.35059,NA,0,0.5942425,Emergence,Всходы
2013,2013-05-22T03:00:00Z,2013-05-22,3,1.76748,0.032361631777694,1.05904283724476,-0.226456,28.3543130598214,12.80576,2.57364,82.77833,NA,0,0.6484834,Emergence,Всходы
